  { 0x480, 0x1741, 0x4450},  // W_WASSERPROG_1_DO_SCHALT_2: 17:00-20:00
  { 0x480, 0x1742, 0x8080},  // W_WASSERPROG_1_DO_SCHALT_3: not used time domain
  { 0x480, 0x1750, 0x0c18},  // W_WASSERPROG_1_FR: 03:00-06:00
  { 0x480, 0x1751, 0x4450},  // W_WASSERPROG_1_FR_SCHALT_2: 17:00-20:00
  { 0x480, 0x1752, 0x8080},  // W_WASSERPROG_1_FR_SCHALT_3: not used time domain
  { 0x480, 0x1780, 0x0c18},  // W_WASSERPROG_1_MO_FR: 3096
  { 0x480, 0x1781, 0x4450},  // W_WASSERPROG_1_MO_FR_SCHALT_2: 17488
  { 0x480, 0x1782, 0x8080},  // W_WASSERPROG_1_MO_FR_SCHALT_3: -32640
  { 0x480, 0x1790, 0x0c18},  // W_WASSERPROG_1_SA_SO: 3096
  { 0x480, 0x1791, 0x4450},  // W_WASSERPROG_1_SA_SO_SCHALT_2: 17488
  { 0x480, 0x1792, 0x8080},  // W_WASSERPROG_1_SA_SO_SCHALT_3: -32640
  { 0x480, 0x17a0, 0x0c18},  // W_WASSERPROG_1_MO_SO: 3096
  { 0x480, 0x17a1, 0x4450},  // W_WASSERPROG_1_MO_SO_SCHALT_2: 17488
  { 0x480, 0x17a2, 0x8080},  // W_WASSERPROG_1_MO_SO_SCHALT_3: -32640
  { 0x480, 0x17b0, 0x7979},  // W_WASSERPROG_1_MO_DO: 31097
  { 0x480, 0x17b1, 0x7979},  // W_WASSERPROG_1_MO_DO_SCHALT_2: 31097
  { 0x480, 0x17b2, 0x7979},  // W_WASSERPROG_1_MO_DO_SCHALT_3: 31097
  { 0x480, 0x17c0, 0x7979},  // WWROG_1_SCHALTPKT_1: 31097
  { 0x480, 0x17c1, 0x7979},  // WWROG_1_SCHALTPKT_2: 31097
  { 0x480, 0x17c2, 0x7979},  // WWROG_1_SCHALTPKT_3: 31097
  { 0x480, 0xc367, 0x0000},  // SOFTWARE_SIMULATION_22: 0
  { 0x480, 0xc368, 0x0040},  // SOFTWARE_SIMULATION_23: 64
  { 0x480, 0xc369, 0x0000},  // SOFTWARE_SIMULATION_24: 0
  { 0x480, 0xc36d, 0x0000},  // SOFTWARE_SIMULATION_28: 0
  { 0x480, 0xc38c, 0x0000},  // SOFTWARE_SIMULATION_59: 0
  { 0x480, 0xc38d, 0x0000},  // SOFTWARE_SIMULATION_60: 0
  { 0x480, 0xc38e, 0x0000},  // SOFTWARE_SIMULATION_61: 0
  { 0x480, 0xc38f, 0x0000},  // SOFTWARE_SIMULATION_62: 0
  { 0x480, 0xc390, 0x0000},  // SOFTWARE_SIMULATION_63: 0
  { 0x480, 0xfdab, 0x0100},  // ZWEITER_WE_STATUS: 1
  { 0x480, 0xfdac, 0x0000},  // WP_EVU: 0
  { 0x480, 0xfdae, 0x0000},  // WP_STATUS: 0
  { 0x480, 0xfdaf, 0x0100},  // DAUERLAUF_PUFFERLADEPUMPE: 1
  { 0x480, 0xfdb0, 0x0a00},  // SCHALTWERKDYNAMIKZEIT: 10
  { 0x480, 0xfdb1, 0x1e00},  // STILLSTANDZEIT: 30
  { 0x480, 0xfdb2, 0x0000},  // PUMPENZYKLEN: 0
  { 0x480, 0xfdb3, 0x0100},  // GEBAEUDEART: 1
  { 0x480, 0xfdb4, 0x0100},  // SOMMERBETRIEB: on
  { 0x480, 0xfdb8, 0x0100},  // WAERMEMENGE: 1
  { 0x480, 0xfdbf, 0x0000},  // DYNAMIK: 0
  { 0x480, 0xfdde, 0x1900},  // KESSELFOLGE2_10: 6400
  { 0x480, 0xfddf, 0x0300},  // TAG_SOMMER_BEGIN: 768
  { 0x480, 0xfde0, 0x1900},  // MONAT_SOMMER_BEGIN: 6400
  { 0x480, 0xfde1, 0x0a00},  // TAG_SOMMER_ENDE: 2560
